,time,open,high,low,close,tick_volume,spread,real_volume
1277,2021.10.29 20:30,1.61348,1.61446,1.61347,1.61428,546,0,0
1278,2021.10.29 20:45,1.61428,1.61475,1.61409,1.61468,519,0,0
1279,2021.10.29 21:00,1.61463,1.6147,1.61377,1.61393,445,0,0
1280,2021.10.29 21:15,1.61397,1.61527,1.61367,1.61519,552,0,0
1281,2021.10.29 21:30,1.61534,1.61568,1.61432,1.61495,507,0,0
1282,2021.10.29 21:45,1.61495,1.61506,1.61267,1.61269,796,0,0
1283,2021.10.29 22:00,1.61266,1.61324,1.61236,1.61296,813,0,0
1284,2021.10.29 22:15,1.61296,1.61402,1.61294,1.61361,561,0,0
1285,2021.10.29 22:30,1.61361,1.61384,1.61293,1.61343,597,0,0
1286,2021.10.29 22:45,1.61343,1.61393,1.61276,1.61326,805,0,0
1287,2021.10.29 23:00,1.61323,1.61329,1.61253,1.61264,520,0,0
1288,2021.10.29 23:15,1.61266,1.61273,1.6121,1.61264,220,0,0
1289,2021.10.29 23:30,1.6126,1.61287,1.61246,1.61248,326,0,0
1290,2021.10.29 23:45,1.61247,1.61331,1.61174,1.6123,688,0,0
1291,2021.11.01 00:00,1.6125,1.61452,1.6124,1.6137,61,0,0
1292,2021.11.01 00:15,1.61368,1.61368,1.61245,1.61321,64,0,0
1293,2021.11.01 00:30,1.61321,1.61412,1.61318,1.61401,63,0,0
1294,2021.11.01 00:45,1.6141,1.61444,1.61351,1.61416,187,0,0
1295,2021.11.01 01:00,1.61392,1.6141,1.61244,1.61334,610,0,0
1296,2021.11.01 01:15,1.61332,1.61343,1.61193,1.61208,272,0,0
1297,2021.11.01 01:30,1.61205,1.61259,1.61205,1.61227,238,0,0
1298,2021.11.01 01:45,1.61224,1.61278,1.61214,1.6126,345,0,0
1299,2021.11.01 02:00,1.61262,1.61286,1.61189,1.61192,471,0,0
1300,2021.11.01 02:15,1.61192,1.61218,1.61177,1.61177,307,0,0
1301,2021.11.01 02:30,1.61177,1.61201,1.61107,1.61109,267,0,0
1302,2021.11.01 02:45,1.61109,1.6112,1.61031,1.61031,293,0,0
1303,2021.11.01 03:00,1.61031,1.61041,1.60957,1.6101,691,0,0
1304,2021.11.01 03:15,1.61007,1.6109,1.60957,1.6109,480,0,0
1305,2021.11.01 03:30,1.61092,1.61133,1.61073,1.61087,468,0,0
1306,2021.11.01 03:45,1.6109,1.61276,1.6109,1.61248,596,0,0
1307,2021.11.01 04:00,1.61248,1.61273,1.61085,1.61118,559,0,0
1308,2021.11.01 04:15,1.61115,1.61252,1.61112,1.61246,550,0,0
1309,2021.11.01 04:30,1.61246,1.61264,1.61108,1.61114,689,0,0
1310,2021.11.01 04:45,1.61116,1.61146,1.61048,1.61057,555,0,0
1311,2021.11.01 05:00,1.61063,1.6111,1.61026,1.61065,459,0,0
1312,2021.11.01 05:15,1.61066,1.6114,1.61059,1.61076,490,0,0
1313,2021.11.01 05:30,1.61078,1.61125,1.61068,1.61107,442,0,0
1314,2021.11.01 05:45,1.61102,1.61132,1.61036,1.61063,395,0,0
1315,2021.11.01 06:00,1.61063,1.61176,1.61056,1.61176,392,0,0
1316,2021.11.01 06:15,1.61174,1.61219,1.61135,1.6114,334,0,0
1317,2021.11.01 06:30,1.61141,1.61152,1.61094,1.611,251,0,0
1318,2021.11.01 06:45,1.611,1.61118,1.61081,1.61112,306,0,0
1319,2021.11.01 07:00,1.61114,1.61156,1.61105,1.61153,319,0,0
1320,2021.11.01 07:15,1.61156,1.61252,1.61144,1.61228,556,0,0
1321,2021.11.01 07:30,1.61226,1.61226,1.6115,1.61151,323,0,0
1322,2021.11.01 07:45,1.6115,1.61209,1.61148,1.61199,315,0,0
1323,2021.11.01 08:00,1.61196,1.61198,1.61159,1.61163,452,0,0
1324,2021.11.01 08:15,1.61162,1.61183,1.61133,1.61144,424,0,0
1325,2021.11.01 08:30,1.61146,1.61156,1.61029,1.61052,492,0,0
1326,2021.11.01 08:45,1.61052,1.61052,1.60952,1.60965,525,0,0
1327,2021.11.01 09:00,1.60968,1.61014,1.60947,1.61001,528,0,0
1328,2021.11.01 09:15,1.60995,1.61034,1.60984,1.61007,484,0,0
1329,2021.11.01 09:30,1.61006,1.61138,1.60994,1.61096,1013,0,0
1330,2021.11.01 09:45,1.61096,1.61141,1.61075,1.61094,657,0,0
1331,2021.11.01 10:00,1.61087,1.61118,1.61008,1.61008,775,0,0
1332,2021.11.01 10:15,1.61008,1.61161,1.61,1.61146,858,0,0
1333,2021.11.01 10:30,1.61147,1.61229,1.61143,1.6122,766,0,0
1334,2021.11.01 10:45,1.61217,1.61352,1.61172,1.61328,1119,0,0
1335,2021.11.01 11:00,1.61331,1.61366,1.61255,1.61269,1223,0,0
1336,2021.11.01 11:15,1.61267,1.61434,1.61203,1.61314,862,0,0
1337,2021.11.01 11:30,1.61317,1.61337,1.61237,1.61308,869,0,0
1338,2021.11.01 11:45,1.61311,1.61367,1.61274,1.61298,753,0,0
1339,2021.11.01 12:00,1.61296,1.61347,1.61233,1.61268,958,0,0
1340,2021.11.01 12:15,1.61261,1.61328,1.61181,1.6125,749,0,0
1341,2021.11.01 12:30,1.6125,1.61265,1.61134,1.6117,811,0,0
1342,2021.11.01 12:45,1.61167,1.61197,1.61096,1.61181,828,0,0
1343,2021.11.01 13:00,1.61184,1.61223,1.6113,1.61223,853,0,0
1344,2021.11.01 13:15,1.61226,1.61234,1.61129,1.61131,729,0,0
1345,2021.11.01 13:30,1.61132,1.6115,1.611,1.61112,633,0,0
1346,2021.11.01 13:45,1.6111,1.61184,1.61108,1.61147,701,0,0
1347,2021.11.01 14:00,1.61142,1.6118,1.61065,1.61102,584,0,0
1348,2021.11.01 14:15,1.61102,1.61129,1.61053,1.61071,520,0,0
1349,2021.11.01 14:30,1.61073,1.61104,1.61013,1.61013,681,0,0
1350,2021.11.01 14:45,1.61014,1.61017,1.60926,1.60938,851,0,0
1351,2021.11.01 15:00,1.60939,1.61015,1.60925,1.60983,969,0,0
1352,2021.11.01 15:15,1.6098,1.61032,1.60941,1.60942,1154,0,0
1353,2021.11.01 15:30,1.60942,1.61111,1.60925,1.61086,1050,0,0
1354,2021.11.01 15:45,1.61088,1.61113,1.60968,1.60986,981,0,0
1355,2021.11.01 16:00,1.60987,1.6104,1.6095,1.60954,1098,0,0
1356,2021.11.01 16:15,1.60953,1.60968,1.60817,1.60875,760,0,0
1357,2021.11.01 16:30,1.60871,1.60938,1.60801,1.60914,1052,0,0
1358,2021.11.01 16:45,1.60911,1.61072,1.60911,1.61007,883,0,0
1359,2021.11.01 17:00,1.60999,1.61108,1.60968,1.61024,1097,0,0
1360,2021.11.01 17:15,1.61023,1.61032,1.60918,1.6097,1118,0,0
1361,2021.11.01 17:30,1.60974,1.61079,1.60969,1.61062,1136,0,0
1362,2021.11.01 17:45,1.61065,1.61137,1.61021,1.61117,860,0,0
1363,2021.11.01 18:00,1.61115,1.61142,1.6104,1.6105,768,0,0
1364,2021.11.01 18:15,1.61054,1.61194,1.61034,1.6116,768,0,0
1365,2021.11.01 18:30,1.6116,1.6117,1.61024,1.6108,794,0,0
1366,2021.11.01 18:45,1.61082,1.61133,1.61053,1.61119,908,0,0
1367,2021.11.01 19:00,1.61119,1.61144,1.61069,1.61091,685,0,0
1368,2021.11.01 19:15,1.61094,1.61144,1.6106,1.61068,455,0,0
1369,2021.11.01 19:30,1.61063,1.61125,1.61054,1.61113,466,0,0
1370,2021.11.01 19:45,1.61111,1.61257,1.61111,1.61257,454,0,0
1371,2021.11.01 20:00,1.61255,1.61332,1.61252,1.61285,410,0,0
1372,2021.11.01 20:15,1.61284,1.61325,1.61223,1.61248,495,0,0
1373,2021.11.01 20:30,1.61248,1.61344,1.61223,1.61344,462,0,0
1374,2021.11.01 20:45,1.61337,1.61387,1.61095,1.61182,403,0,0
1375,2021.11.01 21:00,1.61194,1.61399,1.61166,1.61394,570,0,0
1376,2021.11.01 21:15,1.61398,1.61411,1.61363,1.61387,595,0,0
1377,2021.11.01 21:30,1.61387,1.61492,1.61384,1.61461,433,0,0
1378,2021.11.01 21:45,1.61459,1.61582,1.61459,1.61548,435,0,0
1379,2021.11.01 22:00,1.61546,1.61559,1.61485,1.61515,514,0,0
1380,2021.11.01 22:15,1.61516,1.61557,1.61483,1.61549,455,0,0
1381,2021.11.01 22:30,1.61551,1.61552,1.61517,1.61536,428,0,0
1382,2021.11.01 22:45,1.61537,1.61563,1.61506,1.61508,527,0,0
1383,2021.11.01 23:00,1.61508,1.61524,1.61432,1.61485,305,0,0
1384,2021.11.01 23:15,1.61485,1.61574,1.61481,1.6152,167,0,0
1385,2021.11.01 23:30,1.61524,1.61528,1.61397,1.61446,190,0,0
1386,2021.11.01 23:45,1.61446,1.61509,1.61445,1.61487,200,0,0
1387,2021.11.02 00:00,1.61256,1.61433,1.61238,1.61364,67,0,0
1388,2021.11.02 00:15,1.61364,1.61366,1.61364,1.61366,7,0,0
1389,2021.11.02 00:30,1.61367,1.61381,1.61294,1.61311,282,0,0
1390,2021.11.02 00:45,1.61337,1.61399,1.61327,1.61381,263,0,0
1391,2021.11.02 01:00,1.61377,1.61507,1.61377,1.61504,129,0,0
1392,2021.11.02 01:15,1.61504,1.61541,1.61477,1.61489,155,0,0
1393,2021.11.02 01:30,1.61492,1.61543,1.61492,1.61513,140,0,0
1394,2021.11.02 01:45,1.61513,1.61586,1.61498,1.6158,109,0,0
1395,2021.11.02 02:00,1.61581,1.61589,1.61539,1.61548,241,0,0
1396,2021.11.02 02:15,1.6154,1.6158,1.61513,1.6152,196,0,0
1397,2021.11.02 02:30,1.61523,1.61566,1.61495,1.61531,237,0,0
1398,2021.11.02 02:45,1.6153,1.61588,1.61516,1.61574,216,0,0
1399,2021.11.02 03:00,1.61574,1.61608,1.61526,1.616,513,0,0
1400,2021.11.02 03:15,1.61595,1.61634,1.6157,1.61613,440,0,0
1401,2021.11.02 03:30,1.6161,1.61622,1.6152,1.61525,345,0,0
1402,2021.11.02 03:45,1.61526,1.61596,1.61491,1.61541,453,0,0
1403,2021.11.02 04:00,1.61541,1.61549,1.61429,1.61436,544,0,0
1404,2021.11.02 04:15,1.61434,1.61466,1.61415,1.61431,435,0,0
1405,2021.11.02 04:30,1.61432,1.61517,1.61425,1.6148,574,0,0
1406,2021.11.02 04:45,1.61482,1.61483,1.61428,1.61451,536,0,0
1407,2021.11.02 05:00,1.61453,1.61471,1.61424,1.61435,446,0,0
1408,2021.11.02 05:15,1.61433,1.61452,1.61421,1.61445,306,0,0
1409,2021.11.02 05:30,1.61445,1.61561,1.61445,1.61557,417,0,0
1410,2021.11.02 05:45,1.61556,1.61569,1.61529,1.61544,388,0,0
1411,2021.11.02 06:00,1.61541,1.61622,1.61537,1.61614,336,0,0
1412,2021.11.02 06:15,1.61624,1.61624,1.6142,1.61467,516,0,0
1413,2021.11.02 06:30,1.61466,1.61703,1.61392,1.61672,1528,0,0
1414,2021.11.02 06:45,1.61672,1.61722,1.61642,1.61691,589,0,0
1415,2021.11.02 07:00,1.61691,1.61786,1.61687,1.61764,465,0,0
1416,2021.11.02 07:15,1.61763,1.61774,1.6168,1.61698,292,0,0
1417,2021.11.02 07:30,1.61699,1.61819,1.61691,1.61784,669,0,0
1418,2021.11.02 07:45,1.61781,1.61782,1.61656,1.61657,465,0,0
1419,2021.11.02 08:00,1.61657,1.61723,1.61619,1.61665,541,0,0
1420,2021.11.02 08:15,1.61666,1.617,1.6162,1.61627,479,0,0
1421,2021.11.02 08:30,1.61633,1.61652,1.61548,1.61606,628,0,0
1422,2021.11.02 08:45,1.61611,1.61666,1.61606,1.61665,566,0,0
1423,2021.11.02 09:00,1.61665,1.62027,1.61662,1.61953,941,0,0
1424,2021.11.02 09:15,1.61954,1.61988,1.61894,1.61896,738,0,0
1425,2021.11.02 09:30,1.61894,1.62013,1.61878,1.61896,798,0,0
1426,2021.11.02 09:45,1.6189,1.61948,1.61861,1.61945,629,0,0
1427,2021.11.02 10:00,1.61953,1.62064,1.61944,1.61969,811,0,0
1428,2021.11.02 10:15,1.61971,1.61977,1.6188,1.61945,1026,0,0
1429,2021.11.02 10:30,1.6194,1.61965,1.61829,1.61952,1051,0,0
1430,2021.11.02 10:45,1.61952,1.61964,1.61791,1.6182,1065,0,0
1431,2021.11.02 11:00,1.61821,1.61886,1.6167,1.61674,1373,0,0
1432,2021.11.02 11:15,1.61672,1.61866,1.61672,1.6184,1539,0,0
1433,2021.11.02 11:30,1.61843,1.61874,1.61643,1.61653,1082,0,0
1434,2021.11.02 11:45,1.61656,1.61816,1.6163,1.61813,1415,0,0
1435,2021.11.02 12:00,1.61816,1.61917,1.6176,1.61877,993,0,0
1436,2021.11.02 12:15,1.61878,1.61952,1.61827,1.61952,893,0,0
1437,2021.11.02 12:30,1.6195,1.62101,1.61893,1.62038,783,0,0
1438,2021.11.02 12:45,1.62042,1.62218,1.62028,1.62173,946,0,0
1439,2021.11.02 13:00,1.62167,1.62254,1.62141,1.62238,838,0,0
1440,2021.11.02 13:15,1.62241,1.62299,1.62172,1.62291,870,0,0
1441,2021.11.02 13:30,1.62294,1.62722,1.62263,1.62644,1256,0,0
1442,2021.11.02 13:45,1.62644,1.62682,1.62575,1.62639,896,0,0
1443,2021.11.02 14:00,1.62644,1.62663,1.62539,1.62549,816,0,0
1444,2021.11.02 14:15,1.62551,1.62614,1.62449,1.62483,1022,0,0
1445,2021.11.02 14:30,1.62481,1.62548,1.62453,1.62533,691,0,0
1446,2021.11.02 14:45,1.62526,1.62564,1.62452,1.62465,920,0,0
1447,2021.11.02 15:00,1.62465,1.62474,1.62326,1.62337,1002,0,0
1448,2021.11.02 15:15,1.6234,1.62444,1.6233,1.62339,869,0,0
1449,2021.11.02 15:30,1.62343,1.62508,1.6231,1.62488,1007,0,0
1450,2021.11.02 15:45,1.6249,1.6263,1.62482,1.62602,876,0,0
1451,2021.11.02 16:00,1.62599,1.62638,1.62559,1.62579,893,0,0
1452,2021.11.02 16:15,1.62576,1.62683,1.62561,1.62633,1010,0,0
1453,2021.11.02 16:30,1.62634,1.62732,1.626,1.6262,1208,0,0
1454,2021.11.02 16:45,1.6262,1.62751,1.62604,1.62702,1221,0,0
1455,2021.11.02 17:00,1.62705,1.62724,1.62629,1.62698,930,0,0
1456,2021.11.02 17:15,1.62707,1.6298,1.62679,1.62959,1248,0,0
1457,2021.11.02 17:30,1.62954,1.62975,1.62852,1.62945,1365,0,0
1458,2021.11.02 17:45,1.62943,1.62986,1.62909,1.62911,1026,0,0
1459,2021.11.02 18:00,1.62912,1.62917,1.62807,1.62831,819,0,0
1460,2021.11.02 18:15,1.6283,1.63051,1.62813,1.63018,1065,0,0
1461,2021.11.02 18:30,1.63017,1.63055,1.62943,1.63016,935,0,0
1462,2021.11.02 18:45,1.63012,1.63132,1.62973,1.63007,1095,0,0
1463,2021.11.02 19:00,1.63006,1.63036,1.62916,1.63015,1074,0,0
1464,2021.11.02 19:15,1.63016,1.63047,1.62974,1.63039,713,0,0
1465,2021.11.02 19:30,1.63027,1.63116,1.62969,1.6309,634,0,0
1466,2021.11.02 19:45,1.6309,1.63201,1.6309,1.63134,496,0,0
1467,2021.11.02 20:00,1.63134,1.63144,1.63049,1.63069,381,0,0
1468,2021.11.02 20:15,1.63069,1.63181,1.63064,1.63114,513,0,0
1469,2021.11.02 20:30,1.63114,1.63123,1.63012,1.63021,330,0,0
1470,2021.11.02 20:45,1.63015,1.6306,1.63015,1.63023,288,0,0
1471,2021.11.02 21:00,1.63015,1.63064,1.62985,1.62987,260,0,0
1472,2021.11.02 21:15,1.62986,1.62992,1.62944,1.62971,299,0,0
1473,2021.11.02 21:30,1.62973,1.62988,1.62928,1.6293,249,0,0
1474,2021.11.02 21:45,1.62933,1.63021,1.62865,1.62972,390,0,0
1475,2021.11.02 22:00,1.62973,1.63004,1.629,1.62997,326,0,0
1476,2021.11.02 22:15,1.62994,1.63009,1.62942,1.62946,303,0,0
1477,2021.11.02 22:30,1.62949,1.62958,1.62894,1.62896,371,0,0
1478,2021.11.02 22:45,1.62894,1.62925,1.62853,1.62862,394,0,0
1479,2021.11.02 23:00,1.6286,1.62937,1.62831,1.62898,257,0,0
1480,2021.11.02 23:15,1.62897,1.62924,1.62894,1.6292,107,0,0
1481,2021.11.02 23:30,1.62916,1.62927,1.62874,1.62879,169,0,0
1482,2021.11.02 23:45,1.62881,1.62882,1.62775,1.62782,236,0,0
1483,2021.11.03 00:00,1.62825,1.62877,1.62789,1.6286,40,0,0
1484,2021.11.03 00:15,1.62851,1.62851,1.62685,1.62705,28,0,0
1485,2021.11.03 00:30,1.6288,1.6288,1.6277,1.6277,17,0,0
1486,2021.11.03 00:45,1.62735,1.62735,1.62417,1.62461,319,0,0
1487,2021.11.03 01:00,1.62461,1.62628,1.62435,1.62438,800,0,0
1488,2021.11.03 01:15,1.62447,1.62506,1.62432,1.62443,121,0,0
1489,2021.11.03 01:30,1.62458,1.62473,1.62364,1.62371,155,0,0
1490,2021.11.03 01:45,1.6237,1.62431,1.62361,1.62415,159,0,0
1491,2021.11.03 02:00,1.62413,1.62605,1.62413,1.62546,388,0,0
1492,2021.11.03 02:15,1.62544,1.62544,1.62476,1.62509,265,0,0
1493,2021.11.03 02:30,1.6251,1.62545,1.62447,1.62502,223,0,0
1494,2021.11.03 02:45,1.62504,1.62511,1.62461,1.62494,154,0,0
1495,2021.11.03 03:00,1.62494,1.6263,1.62491,1.6263,317,0,0
1496,2021.11.03 03:15,1.6263,1.62716,1.62626,1.62686,360,0,0
1497,2021.11.03 03:30,1.62689,1.62725,1.62636,1.62664,336,0,0
1498,2021.11.03 03:45,1.62667,1.62673,1.62573,1.62615,237,0,0
1499,2021.11.03 04:00,1.62615,1.62638,1.62536,1.62564,468,0,0
1500,2021.11.03 04:15,1.62566,1.62571,1.62512,1.62549,291,0,0
1501,2021.11.03 04:30,1.6255,1.62561,1.62478,1.62518,351,0,0
1502,2021.11.03 04:45,1.62522,1.62614,1.62519,1.62601,441,0,0
1503,2021.11.03 05:00,1.626,1.62683,1.626,1.62675,325,0,0
1504,2021.11.03 05:15,1.6267,1.62709,1.62667,1.62702,271,0,0
1505,2021.11.03 05:30,1.627,1.62724,1.62679,1.62716,289,0,0
1506,2021.11.03 05:45,1.6272,1.62764,1.6269,1.62751,309,0,0
1507,2021.11.03 06:00,1.62753,1.6279,1.6272,1.62724,338,0,0
1508,2021.11.03 06:15,1.6272,1.62733,1.62674,1.62674,330,0,0
1509,2021.11.03 06:30,1.62674,1.62702,1.62663,1.62692,217,0,0
1510,2021.11.03 06:45,1.62689,1.62701,1.62667,1.62683,249,0,0
1511,2021.11.03 07:00,1.62679,1.6268,1.62583,1.62642,258,0,0
1512,2021.11.03 07:15,1.62645,1.62713,1.62642,1.627,224,0,0
1513,2021.11.03 07:30,1.62702,1.62719,1.62657,1.6266,190,0,0
1514,2021.11.03 07:45,1.62662,1.62671,1.62623,1.62656,141,0,0
1515,2021.11.03 08:00,1.62658,1.62667,1.62626,1.62654,215,0,0
1516,2021.11.03 08:15,1.62656,1.62674,1.6258,1.62589,227,0,0
1517,2021.11.03 08:30,1.62589,1.62632,1.62581,1.62586,245,0,0
1518,2021.11.03 08:45,1.62588,1.6261,1.6257,1.62606,252,0,0
1519,2021.11.03 09:00,1.62604,1.62645,1.62496,1.62498,368,0,0
1520,2021.11.03 09:15,1.62495,1.62538,1.62469,1.62531,309,0,0
1521,2021.11.03 09:30,1.62531,1.62589,1.62515,1.62548,327,0,0
1522,2021.11.03 09:45,1.62547,1.6257,1.62523,1.62531,259,0,0
1523,2021.11.03 10:00,1.62545,1.62545,1.62434,1.62525,549,0,0
1524,2021.11.03 10:15,1.6252,1.62539,1.6239,1.62424,632,0,0
1525,2021.11.03 10:30,1.62424,1.62522,1.62414,1.62457,533,0,0
1526,2021.11.03 10:45,1.6246,1.62478,1.62343,1.62366,543,0,0
1527,2021.11.03 11:00,1.62374,1.62402,1.62263,1.62286,918,0,0
1528,2021.11.03 11:15,1.62289,1.6236,1.62272,1.62353,802,0,0
1529,2021.11.03 11:30,1.62347,1.62387,1.62324,1.62329,638,0,0
1530,2021.11.03 11:45,1.62323,1.62399,1.62276,1.62364,739,0,0
1531,2021.11.03 12:00,1.62366,1.62447,1.62365,1.62404,636,0,0
1532,2021.11.03 12:15,1.62404,1.62496,1.624,1.62489,573,0,0
1533,2021.11.03 12:30,1.62487,1.62487,1.62349,1.62372,1071,0,0
1534,2021.11.03 12:45,1.62374,1.6239,1.62292,1.62322,812,0,0
1535,2021.11.03 13:00,1.62323,1.62326,1.62181,1.62244,1335,0,0
1536,2021.11.03 13:15,1.62247,1.6228,1.62184,1.62228,627,0,0
1537,2021.11.03 13:30,1.6223,1.62269,1.62168,1.62205,578,0,0
1538,2021.11.03 13:45,1.62206,1.62306,1.62204,1.6225,560,0,0
1539,2021.11.03 14:00,1.62251,1.62314,1.62227,1.62306,569,0,0
1540,2021.11.03 14:15,1.62304,1.62379,1.62293,1.62331,653,0,0
1541,2021.11.03 14:30,1.62333,1.62383,1.62247,1.62249,556,0,0
1542,2021.11.03 14:45,1.62249,1.62288,1.62196,1.62212,662,0,0
1543,2021.11.03 15:00,1.62214,1.62221,1.62108,1.62143,768,0,0
1544,2021.11.03 15:15,1.62145,1.62283,1.62099,1.6227,1417,0,0
1545,2021.11.03 15:30,1.62269,1.62329,1.62233,1.62298,1084,0,0
1546,2021.11.03 15:45,1.62295,1.623,1.62112,1.62147,1286,0,0
1547,2021.11.03 16:00,1.62148,1.62263,1.62132,1.62183,1033,0,0
1548,2021.11.03 16:15,1.62185,1.62259,1.62164,1.62209,1273,0,0
1549,2021.11.03 16:30,1.62204,1.62269,1.62136,1.62183,1528,0,0
1550,2021.11.03 16:45,1.62183,1.62263,1.62086,1.62089,1222,0,0
1551,2021.11.03 17:00,1.62089,1.62391,1.62089,1.62311,2373,0,0
1552,2021.11.03 17:15,1.62325,1.62343,1.62148,1.62269,1517,0,0
1553,2021.11.03 17:30,1.62266,1.62366,1.62214,1.62288,1295,0,0
1554,2021.11.03 17:45,1.62287,1.62324,1.62175,1.62256,1062,0,0
1555,2021.11.03 18:00,1.62259,1.62397,1.62255,1.62334,646,0,0
1556,2021.11.03 18:15,1.62319,1.62377,1.62269,1.62353,441,0,0
1557,2021.11.03 18:30,1.62354,1.62419,1.62339,1.62376,796,0,0
1558,2021.11.03 18:45,1.62373,1.62419,1.62276,1.62315,1302,0,0
1559,2021.11.03 19:00,1.62312,1.62327,1.62234,1.62239,879,0,0
1560,2021.11.03 19:15,1.62242,1.62302,1.62217,1.62294,785,0,0
1561,2021.11.03 19:30,1.62294,1.62302,1.6223,1.62239,587,0,0
1562,2021.11.03 19:45,1.62239,1.62318,1.62192,1.62318,695,0,0
1563,2021.11.03 20:00,1.62318,1.62415,1.62311,1.62415,531,0,0
1564,2021.11.03 20:15,1.62415,1.62429,1.62383,1.62397,576,0,0
1565,2021.11.03 20:30,1.62399,1.62405,1.62295,1.62312,486,0,0
1566,2021.11.03 20:45,1.62314,1.62387,1.62236,1.62249,635,0,0
1567,2021.11.03 21:00,1.62169,1.62406,1.62166,1.624,4688,0,0
1568,2021.11.03 21:15,1.62397,1.62492,1.62307,1.62416,2950,0,0
1569,2021.11.03 21:30,1.62416,1.626,1.62371,1.62396,4512,0,0
1570,2021.11.03 21:45,1.62397,1.62454,1.61933,1.62371,4530,0,0
1571,2021.11.03 22:00,1.62371,1.62373,1.62123,1.62293,2966,0,0
1572,2021.11.03 22:15,1.62292,1.62321,1.62134,1.62179,1921,0,0
1573,2021.11.03 22:30,1.62179,1.62203,1.61964,1.61964,1489,0,0
1574,2021.11.03 22:45,1.61965,1.6205,1.61896,1.61901,866,0,0
1575,2021.11.03 23:00,1.61906,1.62009,1.61792,1.6185,677,0,0
1576,2021.11.03 23:15,1.61852,1.61979,1.61852,1.61933,436,0,0
1577,2021.11.03 23:30,1.6193,1.62013,1.61915,1.62012,264,0,0
1578,2021.11.03 23:45,1.62008,1.62142,1.62008,1.62084,395,0,0
1579,2021.11.04 00:00,1.62115,1.62165,1.62011,1.62035,105,0,0
1580,2021.11.04 00:15,1.62035,1.62129,1.61965,1.621,226,0,0
1581,2021.11.04 00:30,1.6209,1.62115,1.62037,1.62115,490,0,0
1582,2021.11.04 00:45,1.62115,1.62158,1.62041,1.62134,979,0,0
1583,2021.11.04 01:00,1.62134,1.62177,1.62055,1.62081,409,0,0
1584,2021.11.04 01:15,1.62079,1.62119,1.61976,1.61976,242,0,0
1585,2021.11.04 01:30,1.61976,1.62046,1.61976,1.62023,229,0,0
1586,2021.11.04 01:45,1.62026,1.62033,1.61962,1.62016,208,0,0
1587,2021.11.04 02:00,1.62014,1.62022,1.6194,1.62005,565,0,0
1588,2021.11.04 02:15,1.62003,1.62025,1.61913,1.61924,348,0,0
1589,2021.11.04 02:30,1.61919,1.61992,1.61899,1.61939,362,0,0
1590,2021.11.04 02:45,1.6194,1.61942,1.61848,1.61863,464,0,0
1591,2021.11.04 03:00,1.61861,1.61945,1.61774,1.61862,914,0,0
1592,2021.11.04 03:15,1.61862,1.61979,1.61805,1.61975,578,0,0
1593,2021.11.04 03:30,1.61973,1.62021,1.61926,1.61953,450,0,0
1594,2021.11.04 03:45,1.61955,1.62005,1.619,1.62,618,0,0
1595,2021.11.04 04:00,1.62003,1.62049,1.61947,1.62003,737,0,0
1596,2021.11.04 04:15,1.6199,1.62031,1.61945,1.61999,576,0,0
1597,2021.11.04 04:30,1.61999,1.6208,1.61982,1.62057,734,0,0
1598,2021.11.04 04:45,1.62059,1.62121,1.62012,1.62012,766,0,0
1599,2021.11.04 05:00,1.62014,1.62077,1.61986,1.62048,563,0,0
1600,2021.11.04 05:15,1.62047,1.62076,1.61909,1.61917,525,0,0
1601,2021.11.04 05:30,1.61916,1.61952,1.61844,1.61872,373,0,0
1602,2021.11.04 05:45,1.61874,1.61929,1.61839,1.61913,511,0,0
1603,2021.11.04 06:00,1.61911,1.62029,1.61911,1.62027,422,0,0
1604,2021.11.04 06:15,1.62027,1.6205,1.61988,1.62006,432,0,0
1605,2021.11.04 06:30,1.62007,1.62047,1.62,1.62038,451,0,0
1606,2021.11.04 06:45,1.62035,1.62071,1.6202,1.6203,402,0,0
1607,2021.11.04 07:00,1.62032,1.6206,1.6199,1.62016,316,0,0
1608,2021.11.04 07:15,1.62016,1.62021,1.61975,1.62001,312,0,0
1609,2021.11.04 07:30,1.62002,1.62082,1.61969,1.62061,327,0,0
1610,2021.11.04 07:45,1.62062,1.62221,1.62058,1.62207,507,0,0
1611,2021.11.04 08:00,1.62209,1.62228,1.62131,1.62139,479,0,0
1612,2021.11.04 08:15,1.62139,1.62207,1.62122,1.62177,489,0,0
1613,2021.11.04 08:30,1.62179,1.62281,1.62171,1.62274,499,0,0
1614,2021.11.04 08:45,1.62275,1.62361,1.62229,1.62266,762,0,0
1615,2021.11.04 09:00,1.62268,1.62285,1.62197,1.62224,712,0,0
1616,2021.11.04 09:15,1.62224,1.62272,1.62153,1.62163,914,0,0
1617,2021.11.04 09:30,1.62165,1.62183,1.62082,1.62136,1054,0,0
1618,2021.11.04 09:45,1.62137,1.6221,1.6213,1.62208,451,0,0
1619,2021.11.04 10:00,1.62209,1.62247,1.62111,1.62112,963,0,0
1620,2021.11.04 10:15,1.62113,1.62127,1.62029,1.62045,817,0,0
1621,2021.11.04 10:30,1.62043,1.62059,1.61921,1.6193,1066,0,0
1622,2021.11.04 10:45,1.61929,1.61977,1.61875,1.61966,886,0,0
1623,2021.11.04 11:00,1.61966,1.61966,1.61773,1.6189,1771,0,0
1624,2021.11.04 11:15,1.61891,1.61955,1.61871,1.61954,1548,0,0
